work_id,assigned_topic_hard,T0_pct,T1_pct,T2_pct,T3_pct,T4_pct,T5_pct,T6_pct,T7_pct,T8_pct,T9_pct,T10_pct,T11_pct,T12_pct,T13_pct,T14_pct,T15_pct,T16_pct,T17_pct,T18_pct,T19_pct,T20_pct,T21_pct,T22_pct,T23_pct,T24_pct,unexplained_pct,top1_topic,top1_pct,row_sum_pct
W00076,0,31.855481700567285,0.0,0.0,0.0,0.0,0.0,8.74700223999229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6540017696966873,0.0,6.618217024545761,0.0,0.0,0.0,4.580229428613992,0.0,0.0,0.0,44.54506783658398,0,31.855481700567285,100.0
W00077,-1,9.527641347963952,0.0,0.0,0.18245864950957366,3.062678969735994,0.0,6.153670887307627,0.0,0.0,0.0,0.0,0.0,0.9870241260562496,0.0,8.481297611597203,0.0,0.0,5.122323262137442,0.0,7.772737540916351,0.0,0.5468928909345024,0.0,0.0,5.776364347410229,52.386910366430875,0,9.527641347963952,100.0
W00078,-1,0.0,0.0,0.0,7.1882970616949216,0.0,0.0,0.0,5.550473707612777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.439092824559616,0.0,0.0,4.471939050383334,0.0,0.0,0.0,0.0,9.143958036421692,58.206239319327665,16,15.439092824559616,100.0
W00079,4,0.0,0.3867327460115268,0.0,0.0,21.387926113448245,4.030024422869033,4.757959426345027,0.0,0.16050666159971452,0.0,0.0,0.0,0.7567841938466847,0.0,0.0,0.0,0.0,0.0,0.0,9.727828460164957,0.0,0.0,14.554401753902487,0.0,0.0,44.23783622181233,4,21.387926113448245,100.0
W00080,14,0.0,0.0,0.0,0.0,1.076754764554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0956788696675743,36.31785089750375,2.526563280797422,3.3087195162938827,2.3702971870683656,5.992177330947808,0.0,0.0,1.6366921661787608,8.331752613050519,0.0,0.0,36.34351337393722,14,36.31785089750375,100.0
W00081,12,0.0,0.0,5.564416662639263,0.0,0.0,0.0,1.1037664461093357,0.0,8.072097667991864,0.0,0.0,7.678727842026692,19.230729227391695,0.0,0.0,0.0,0.5920450688119232,0.0,0.0,0.0,6.428677452979,0.0,0.0,0.0,0.0,51.329539632050235,12,19.230729227391695,100.0
W00083,15,0.0,0.0,0.0,0.0,0.4447544538800405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.538420196303523,0.0,27.02916240397897,0.0,12.10535274468792,0.0,0.0,0.0,6.656736237189569,0.0,0.0,0.0,49.22557396395998,15,27.02916240397897,100.0
W00084,-1,0.0,0.0,1.156557648913587,0.0,0.0,0.7854425391145712,17.850792476165537,0.0,0.0,0.0,0.0,3.824106399719852,0.9901289253131801,0.0,0.0,0.0,13.563668664091974,0.0,0.0,0.0,0.0,1.1767301483216892,11.379316324208395,0.0,0.0,49.27325687415122,6,17.850792476165537,100.0
W00085,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3308085574982036,12.673592802776632,0.0,0.0,0.0,10.171237340350004,0.0,3.6820724326940524,25.763217696705965,0.0,0.0,0.0,0.0,0.0,46.37907116997514,19,25.763217696705965,100.0
W00086,-1,6.200915413012211,0.0,0.0,0.0,12.964302913250588,0.0,3.110647346141394,3.7863775897058436,0.0,0.0,0.0,0.0,0.0,14.297239012680393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.902524336541056,3.465043274693765,0.0,0.0,39.272950113974744,21,16.902524336541056,100.0
