work_id,poet_id,작가,책 제목,출판사,시리즈,번호,출판년도,작품 제목,등단년도,등단매체,등단매체_정규화,등단경로,등단장르,어절수
W00197,P0043,김민지,잠든 사람과의 통화,창비,창비시선,509,2024,꿈의 꿈치들,2021,계간 파란 신인상,계간 파란 신인상,신인상,시,51
W00198,P0043,김민지,잠든 사람과의 통화,창비,창비시선,509,2024,깍두기공책,2021,계간 파란 신인상,계간 파란 신인상,신인상,시,120
W00199,P0043,김민지,잠든 사람과의 통화,창비,창비시선,509,2024,시간을 재는 시간,2021,계간 파란 신인상,계간 파란 신인상,신인상,시,60
W00200,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,육감,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,114
W00201,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 1 - 산다이,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,130
W00202,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 2 - 진도 다시래기,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,166
W00203,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 3 - 대바구,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,136
W00204,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 4 - 가거도 떼과부,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,169
W00205,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 6 - 해안초소의 꽃,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,170
W00206,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 7 - 형사취수,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,118
W00207,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 9 - 뜀뛰기 강강술래,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,120
W00208,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 10 - 좆여,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,77
W00209,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 11 - 방아섬 남근석,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,101
W00210,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,섬의 리비도 12 - 조도군도 젖무덤,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,111
W00211,P0055,김선태,그늘의 깊이,문학동네,문학동네 시인선,62,2014,서산동 할매집,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,146
W00212,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,부주산 화장터,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,69
W00213,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,행화,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,90
W00214,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,벚꽃나무 아래 잠들다,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,68
W00215,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,조금새끼,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,117
W00216,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,그 섬의 이팝나무,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,132
W00217,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,주꾸미 쌀밥,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,76
W00218,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,길,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,81
W00219,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,헐벗음에 대하여,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,108
W00220,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,달빛 외도,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,104
W00221,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,조개 야담 2 - 피조개,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,51
W00222,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,조개 야담 3 - 전복,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,101
W00223,P0055,김선태,살구꽃이 돌아왔다,창비,창비시선,299,2009,직벽의 나무들,1993,광주일보 신춘문예,광주일보 신춘문예,신춘문예,시,99
W00224,P0150,박해석,중얼거리는 천사들,문학동네,문학동네 시인선,94,2017,애오라지나무,1995,국민일보 문학상,국민일보 문학상,매체 및 문학상,시,174
W00226,P0244,이기리,젖은 풍경은 잘 말리기,문학과지성사,문학과지성 시인선,578,2022,춘수,2020,김수영문학상,김수영문학상,매체 및 문학상,시,170
W00227,P0244,이기리,젖은 풍경은 잘 말리기,문학과지성사,문학과지성 시인선,578,2022,만약 이루어졌을 세계였어도,2020,김수영문학상,김수영문학상,매체 및 문학상,시,242
W00229,P0244,이기리,젖은 풍경은 잘 말리기,문학과지성사,문학과지성 시인선,578,2022,유월의 일들,2020,김수영문학상,김수영문학상,매체 및 문학상,시,291
W00230,P0244,이기리,젖은 풍경은 잘 말리기,문학과지성사,문학과지성 시인선,578,2022,죽은 곁,2020,김수영문학상,김수영문학상,매체 및 문학상,시,164
W00232,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,사랑,2020,김수영문학상,김수영문학상,매체 및 문학상,시,52
W00233,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,다른 모습,2020,김수영문학상,김수영문학상,매체 및 문학상,시,158
W00234,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,자각몽,2020,김수영문학상,김수영문학상,매체 및 문학상,시,216
W00235,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,바구니 하나,2020,김수영문학상,김수영문학상,매체 및 문학상,시,157
W00236,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,그래도 다 듣는다고 했다,2020,김수영문학상,김수영문학상,매체 및 문학상,시,110
W00237,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,강물에 남은 발자국마저 떠내려가고,2020,김수영문학상,김수영문학상,매체 및 문학상,시,176
W00238,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,빛,2020,김수영문학상,김수영문학상,매체 및 문학상,시,116
W00239,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,재회,2020,김수영문학상,김수영문학상,매체 및 문학상,시,202
W00240,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,식기 전에,2020,김수영문학상,김수영문학상,매체 및 문학상,시,168
W00241,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,세밑,2020,김수영문학상,김수영문학상,매체 및 문학상,시,137
W00243,P0244,이기리,그 웃음을 나도 좋아해,민음사,민음의 시,279,2020,그림자의 사람처럼,2020,김수영문학상,김수영문학상,매체 및 문학상,시,133
W00245,P0147,박참새,정신머리,민음사,민음의 시,319,2023,법칙성,2023,김수영문학상,김수영문학상,매체 및 문학상,시,223
W00246,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,두보의 눈물,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,55
W00247,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,기계의 시간,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,127
W00248,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,월영교 능수버들전,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,70
W00249,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,삶은 오래 죽는다,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,92
W00250,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,강노새 여사,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,114
W00251,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,산으로 가는 밭,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,105
W00252,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,로마의 자칼떼,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,165
W00253,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,춘망,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,85
W00254,P0132,박승민,끝은 끝으로 이어진,창비,창비시선,448,2020,사과나무의 주책,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,78
W00255,P0132,박승민,해는 요즘도 아침에 뜨겠죠,창비,창비시선,508,2024,산소통,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,56
W00256,P0132,박승민,해는 요즘도 아침에 뜨겠죠,창비,창비시선,508,2024,전범,2007,내일을 여는 작가,내일을 여는 작가,매체 및 문학상,시,89
W00257,P0281,이용훈,근무일지,창비,창비시선,479,2022,당신의 외국어,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,193
W00258,P0281,이용훈,근무일지,창비,창비시선,479,2022,대림성 나마스테,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,205
W00259,P0281,이용훈,근무일지,창비,창비시선,479,2022,초원의 벽,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,175
W00260,P0281,이용훈,근무일지,창비,창비시선,479,2022,오산 스타렉스,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,148
W00261,P0281,이용훈,근무일지,창비,창비시선,479,2022,여의도 트럼프,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,137
W00262,P0281,이용훈,근무일지,창비,창비시선,479,2022,고시원 침대는 뭐다?,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,107
W00263,P0281,이용훈,근무일지,창비,창비시선,479,2022,내비게이션은 업그레이드가 필요해,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,89
W00264,P0281,이용훈,근무일지,창비,창비시선,479,2022,비둘기,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,186
W00265,P0281,이용훈,근무일지,창비,창비시선,479,2022,해체되기 위한 쇼,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,125
W00266,P0281,이용훈,근무일지,창비,창비시선,479,2022,내 앞에는 복수니 쌍수니 제법 익숙한 선택지가 놓여 있다 - 마취,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,185
W00267,P0281,이용훈,근무일지,창비,창비시선,479,2022,밀가루 시멘트,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,235
W00268,P0281,이용훈,근무일지,창비,창비시선,479,2022,즈음에,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,89
W00269,P0281,이용훈,근무일지,창비,창비시선,479,2022,단꼬 케이크,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,99
W00270,P0281,이용훈,근무일지,창비,창비시선,479,2022,시체공시소,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,43
W00272,P0281,이용훈,근무일지,창비,창비시선,479,2022,조경,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,115
W00273,P0281,이용훈,근무일지,창비,창비시선,479,2022,어린 알코올중독자의 고백,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,125
W00274,P0281,이용훈,근무일지,창비,창비시선,479,2022,말풍선,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,216
W00275,P0281,이용훈,근무일지,창비,창비시선,479,2022,해조류며 깨진 부표며 소금절임 뿌리며 해안가 폭풍은 샛길로 돌아서네,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,139
W00276,P0281,이용훈,근무일지,창비,창비시선,479,2022,굽은 등,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,39
W00277,P0281,이용훈,근무일지,창비,창비시선,479,2022,굴러온,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,205
W00278,P0281,이용훈,근무일지,창비,창비시선,479,2022,홀로 코스트코 홀세일,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,112
W00281,P0281,이용훈,근무일지,창비,창비시선,479,2022,나는 걷는다,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,224
W00282,P0281,이용훈,근무일지,창비,창비시선,479,2022,주택조합,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,202
W00283,P0281,이용훈,근무일지,창비,창비시선,479,2022,남구로,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,163
W00284,P0281,이용훈,근무일지,창비,창비시선,479,2022,다비,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,139
W00285,P0281,이용훈,근무일지,창비,창비시선,479,2022,콜레라 시대의 노동,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,198
W00286,P0281,이용훈,근무일지,창비,창비시선,479,2022,곰이 물구나무서서,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,164
W00287,P0281,이용훈,근무일지,창비,창비시선,479,2022,반성,2018,내일을 여는 작가 신인상,내일을 여는 작가,신인상,시,104
